predict_date,code,action,reason,suggested_price,current_price,shares,suggested_stop_loss,suggested_take_profit,prediction_probability,required_capital,avg_cost,days_held
2026-03-24,688670.SH,BUY,SIGNAL,16.40999984741211,16.40999984741211,1900,14.440799865722656,21.332999801635744,0.6601555110988175,31178.999710083008,0.0,0
2026-03-24,603162.SH,BUY,SIGNAL,12.760000228881836,12.760000228881836,2300,11.228800201416016,16.588000297546387,0.6509103788953667,29348.000526428223,0.0,0
2026-03-24,600545.SH,BUY,SIGNAL,3.5399999618530273,3.5399999618530273,8300,3.115199966430664,4.601999950408936,0.6459110022249088,29381.999683380127,0.0,0
