predict_date,code,action,reason,suggested_price,current_price,shares,suggested_stop_loss,suggested_take_profit,prediction_probability,required_capital,avg_cost,days_held
2026-05-07,688710.SH,BUY,SIGNAL,67.02999877929688,67.02999877929688,400,57.645798950195314,83.7874984741211,0.5368359926734451,26811.99951171875,0.0,0
2026-05-07,688202.SH,BUY,SIGNAL,62.099998474121094,62.099998474121094,400,53.40599868774414,77.62499809265137,0.512946738381074,24839.999389648438,0.0,0
2026-05-07,002159.SZ,BUY,SIGNAL,16.030000686645508,16.030000686645508,2500,13.785800590515137,20.037500858306885,0.509642089350333,40075.00171661377,0.0,0
