predict_date,code,action,reason,suggested_price,current_price,shares,suggested_stop_loss,suggested_take_profit,prediction_probability,required_capital,avg_cost,days_held
2026-04-16,002084.SZ,BUY,SIGNAL,3.740000009536743,3.740000009536743,6400,3.366000008583069,4.8620000123977665,0.5423930490076834,23936.000061035156,0.0,0
2026-04-16,605122.SH,BUY,SIGNAL,12.720000267028809,12.720000267028809,2000,11.448000240325928,16.536000347137453,0.5335067925035178,25440.000534057617,0.0,0
2026-04-16,605299.SH,BUY,SIGNAL,18.8799991607666,18.8799991607666,1700,16.991999244689943,24.54399890899658,0.5250289443500541,32095.998573303223,0.0,0
