candidate,config_id,num_leaves,min_data_in_leaf,learning_rate,feature_fraction,best_iters,final_num_boost_round,calib_coef_p,calib_coef_p2,calib_intercept,train_oof_n_events,train_oof_n_days,train_oof_n_selected,train_oof_top5_net_dayavg,train_oof_top5_net_cluster_t,train_oof_top5_hit_eventavg,train_oof_top5_hit_dayavg,train_oof_base_rate,train_oof_average_precision,train_oof_precision_at_5_dayavg,train_oof_precision_at_5_eventavg,val_n_events,val_n_days,val_n_selected,val_top5_net_dayavg,val_top5_net_cluster_t,val_top5_hit_eventavg,val_top5_hit_dayavg,val_base_rate,val_average_precision,val_precision_at_5_dayavg,val_precision_at_5_eventavg
net_ret_10d,0,15,50,0.05,0.6,"1,1,17,1,11",6,,,,44522,2980,11043,-0.0010472939442035855,-0.10190336315871629,0.4767726161369193,0.47167785234899323,0.0035313979744369425,,,,24284,901,4233,-0.002479450472011606,-1.2080482182432133,0.4434207417906922,0.4403995560488347,0.0007885917327851296,,,
net_ret_10d,1,15,50,0.05,0.8,"1,1,6,1,29",8,,,,44522,2980,11043,-0.0015884427405073757,-0.5179345919408784,0.4805759304536811,0.47449664429530203,0.0035313979744369425,,,,24284,901,4233,-0.004626439488323919,-2.260416368288303,0.43137254901960786,0.4290788013318535,0.0007885917327851296,,,
net_ret_10d,2,15,50,0.1,0.6,"1,1,11,1,12",5,,,,44522,2980,11043,-0.0008681325002244231,0.02046869634321647,0.4790364937064204,0.47335570469798655,0.0035313979744369425,,,,24284,901,4233,-0.004270212043445926,-2.160536210426497,0.4379872430900071,0.4352941176470589,0.0007885917327851296,,,
net_ret_10d,3,15,50,0.1,0.8,"1,1,2,1,11",3,,,,44522,2980,11043,-0.001523481323989431,-0.4337666261268986,0.47794983247305983,0.4725503355704698,0.0035313979744369425,,,,24284,901,4233,-0.0025937089684847435,-1.293231359518542,0.44389321993857783,0.4408435072142065,0.0007885917327851296,,,
net_ret_10d,4,15,100,0.05,0.6,"1,1,15,1,30",10,,,,44522,2980,11043,-0.0021141693490337793,-0.956064881007326,0.47885538350086027,0.4732214765100671,0.0035313979744369425,,,,24284,901,4233,-0.0033660849564358243,-1.584388875027527,0.4372785258681786,0.4346281908990011,0.0007885917327851296,,,
net_ret_10d,5,15,100,0.05,0.8,"1,1,14,1,21",8,,,,44522,2980,11043,-0.0018877045349227459,-0.7401684881295754,0.47731594675359956,0.47208053691275165,0.0035313979744369425,,,,24284,901,4233,-0.0036237882798295477,-1.7059730837952158,0.433971178832979,0.43152053274139845,0.0007885917327851296,,,
net_ret_10d,6,15,100,0.1,0.6,"1,1,3,1,17",5,,,,44522,2980,11043,-0.002548491656880931,-1.3000673043302453,0.47478040387575837,0.4702013422818792,0.0035313979744369425,,,,24284,901,4233,-0.004636033862375149,-2.230422401085584,0.43467989605480745,0.4321864594894562,0.0007885917327851296,,,
net_ret_10d,7,15,100,0.1,0.8,"1,1,3,1,21",5,,,,44522,2980,11043,-0.0019310422281173627,-0.7768959882216604,0.4771348365480395,0.4719463087248322,0.0035313979744369425,,,,24284,901,4233,-0.0029131337747476047,-1.3945942532165605,0.4394046775336641,0.4366259711431743,0.0007885917327851296,,,
net_ret_10d,8,15,200,0.05,0.6,"1,1,12,1,34",10,,,,44522,2980,11043,-0.0014985521867950915,-0.44933229015335063,0.4830209182287422,0.4763087248322148,0.0035313979744369425,,,,24284,901,4233,-0.005575310554916652,-2.6853195806107233,0.42971887550200805,0.42752497225305214,0.0007885917327851296,,,
net_ret_10d,9,15,200,0.05,0.8,"1,1,14,1,29",9,,,,44522,2980,11043,-0.0014659974646940262,-0.4254607868378032,0.4823870325092819,0.47583892617449663,0.0035313979744369425,,,,24284,901,4233,-0.0021403109359357784,-0.9893581628204583,0.44034963382943537,0.4375138734739179,0.0007885917327851296,,,
