candidate,config_id,num_leaves,min_data_in_leaf,learning_rate,feature_fraction,best_iters,final_num_boost_round,calib_coef_p,calib_coef_p2,calib_intercept,train_oof_n_events,train_oof_n_days,train_oof_n_selected,train_oof_top5_net_dayavg,train_oof_top5_net_cluster_t,train_oof_top5_hit_eventavg,train_oof_top5_hit_dayavg,train_oof_base_rate,train_oof_average_precision,train_oof_precision_at_5_dayavg,train_oof_precision_at_5_eventavg,val_n_events,val_n_days,val_n_selected,val_top5_net_dayavg,val_top5_net_cluster_t,val_top5_hit_eventavg,val_top5_hit_dayavg,val_base_rate,val_average_precision,val_precision_at_5_dayavg,val_precision_at_5_eventavg
net_pos_60d,0,15,50,0.05,0.6,"1,1,239,16,3",52,3.2924856198886894,-2.8148627700256696,-1.0382559816863164,44489,2980,11039,0.017382324515014178,3.6508688840448014,0.4580125011323489,0.4593064876957494,0.4634179235316595,0.48128303590228527,0.4593064876957494,0.4580125011323489,24247,901,4230,-0.0016166043813843937,-0.3474312012987199,0.42127659574468085,0.41964483906770256,0.45976821874871115,0.416050674655985,0.41964483906770256,0.42127659574468085
net_pos_60d,1,15,50,0.05,0.8,"1,1,1,4,2",2,-0.6883504938835501,-0.6318410655511724,0.29363602051256954,44489,2980,11039,0.014070752498912986,2.857479048407198,0.453754869100462,0.4561521252796421,0.4634179235316595,0.47574328072869015,0.4561521252796421,0.453754869100462,24247,901,4230,0.0015564246651071244,0.37941656239812843,0.4297872340425532,0.42763596004439514,0.45976821874871115,0.47580235334820453,0.42763596004439514,0.4297872340425532
net_pos_60d,2,15,50,0.1,0.6,"1,2,205,4,133",69,2.8432263202714165,-2.3783934811029668,-0.8945508059506925,44489,2980,11039,0.017803474006718303,3.8215626754234067,0.4593713198659299,0.46031319910514534,0.4634179235316595,0.483054732384555,0.46031319910514534,0.4593713198659299,24247,901,4230,0.005812514012078018,1.3378647984129826,0.4397163120567376,0.4369589345172031,0.45976821874871115,0.4369941426408921,0.4369589345172031,0.4397163120567376
net_pos_60d,3,15,50,0.1,0.8,"3,2,203,8,2",44,4.233533121098178,-3.2115824258951235,-1.3926286704400794,44489,2980,11039,0.01745431936946201,3.7393677583835276,0.4615454298396594,0.46192393736017895,0.4634179235316595,0.4932748289341942,0.46192393736017895,0.4615454298396594,24247,901,4230,0.012091090412723127,2.653575537823405,0.4520094562647754,0.44850166481687015,0.45976821874871115,0.45812625037837446,0.44850166481687015,0.4520094562647754
net_pos_60d,4,15,100,0.05,0.6,"2,2,1,22,51",16,0.4707990147273219,0.6412731780378157,-0.5033791932279661,44489,2980,11039,0.015426085354532614,3.239354269011488,0.45321134160702964,0.45574944071588364,0.4634179235316595,0.5015116824214125,0.45574944071588364,0.45321134160702964,24247,901,4230,-0.006037743768977082,-1.2976253720388153,0.4040189125295508,0.4034406215316315,0.45976821874871115,0.4350355550793735,0.4034406215316315,0.4040189125295508
net_pos_60d,5,15,100,0.05,0.8,"1,9,239,13,146",82,3.4672228525526814,-2.42999133936755,-1.1831156159575091,44489,2980,11039,0.018758696210787396,4.037968247720612,0.45873720445692545,0.45984340044742733,0.4634179235316595,0.4919272585406479,0.45984340044742733,0.45873720445692545,24247,901,4230,0.013408129675368701,3.0206133395550374,0.45508274231678486,0.4513873473917869,0.45976821874871115,0.45632985684618727,0.4513873473917869,0.45508274231678486
net_pos_60d,6,15,100,0.1,0.6,"2,2,1,3,119",25,2.6353996451788957,-1.4535630217461304,-1.0187362440205099,44489,2980,11039,0.017046878166548325,3.6907045627114567,0.45864661654135336,0.4597762863534675,0.4634179235316595,0.5046098486814314,0.4597762863534675,0.45864661654135336,24247,901,4230,-0.0011520060408791524,-0.2394082119617059,0.41962174940898345,0.41809100998890125,0.45976821874871115,0.4438533791013622,0.41809100998890125,0.41962174940898345
net_pos_60d,7,15,100,0.1,0.8,"1,7,238,18,136",80,0.9712738177687922,0.039781462225022754,-0.6326485415969454,44489,2980,11039,0.02130386537542247,4.756854932421042,0.46480659480025366,0.4643400447427292,0.4634179235316595,0.5108381729904516,0.4643400447427292,0.46480659480025366,24247,901,4230,0.007236197207044915,1.669239507483904,0.4486997635933806,0.4453940066592674,0.45976821874871115,0.46454763624827655,0.4453940066592674,0.4486997635933806
net_pos_60d,8,15,200,0.05,0.6,"1,2,1,6,6",3,0.18354403830639995,0.2810795847056536,-0.2862930622702309,44489,2980,11039,0.015055228950691224,3.1095493912270973,0.45321134160702964,0.45574944071588364,0.4634179235316595,0.4800339703882883,0.45574944071588364,0.45321134160702964,24247,901,4230,0.003010723315025778,0.7006361525426086,0.42742316784869977,0.425416204217536,0.45976821874871115,0.4386097232829636,0.425416204217536,0.42742316784869977
net_pos_60d,9,15,200,0.05,0.8,"1,9,236,13,245",101,3.376925146485443,-2.518789183708769,-1.1136901723478796,44489,2980,11039,0.01838869338735579,4.014254390937875,0.4605489627683667,0.461185682326622,0.4634179235316595,0.48533399741743954,0.461185682326622,0.4605489627683667,24247,901,4230,0.006530743246938466,1.5125869728642356,0.440661938534279,0.43784683684794673,0.45976821874871115,0.4456765660557263,0.43784683684794673,0.440661938534279
