candidate,config_id,num_leaves,min_data_in_leaf,learning_rate,feature_fraction,best_iters,final_num_boost_round,calib_coef_p,calib_coef_p2,calib_intercept,train_oof_n_events,train_oof_base_rate,train_oof_average_precision,train_oof_n_days,train_oof_n_selected,train_oof_precision_at_5_dayavg,train_oof_precision_at_5_eventavg,val_n_events,val_base_rate,val_average_precision,val_n_days,val_n_selected,val_precision_at_5_dayavg,val_precision_at_5_eventavg
open_exec_pos_60d,0,15,50,0.05,0.6,"30,3,5,43,17",20,-2.1878311005625624,3.765432210138644,0.1913205094740693,20800,0.5132692307692308,0.5677340211492693,1970,6133,0.4455245346869713,0.4423609978803196,10194,0.5097115950559152,0.5260218997361377,777,3076,0.4643500643500643,0.4752925877763329
open_exec_pos_60d,1,15,50,0.05,0.8,"1,37,3,29,30",20,-3.5700142764966705,5.034407983731513,0.4683877322440473,20800,0.5132692307692308,0.5982782855559907,1970,6133,0.44542301184433164,0.4421979455405185,10194,0.5097115950559152,0.5127089536252998,777,3076,0.4604890604890605,0.4704161248374512
open_exec_pos_60d,2,15,50,0.1,0.6,"11,51,37,10,8",23,-4.235161641545708,5.994720303124902,0.5306540911273778,20800,0.5132692307692308,0.5785914429414691,1970,6133,0.4444077834179357,0.44056742214250777,10194,0.5097115950559152,0.5403152554382451,777,3076,0.44169884169884177,0.4466840052015605
open_exec_pos_60d,3,15,50,0.1,0.8,"1,12,41,5,10",14,-3.3617119129047244,4.606473781209157,0.5230197889281021,20800,0.5132692307692308,0.5804646207682944,1970,6133,0.4428849407783418,0.4381216370454916,10194,0.5097115950559152,0.5361268400867631,777,3076,0.4643500643500644,0.4752925877763329
open_exec_pos_60d,4,15,100,0.05,0.6,"28,13,12,3,29",17,-3.3875586795033654,5.128199933900714,0.4566355371094731,20800,0.5132692307692308,0.59692513388593,1970,6133,0.4457275803722504,0.4426871025599217,10194,0.5097115950559152,0.524415097000604,777,3076,0.46435006435006443,0.4752925877763329
open_exec_pos_60d,5,15,100,0.05,0.8,"1,13,115,12,9",30,-8.675099941846097,11.633777518014055,1.3529181544835396,20800,0.5132692307692308,0.6501623313778753,1970,6133,0.4429864636209814,0.4382846893852927,10194,0.5097115950559152,0.5266569675711146,777,3076,0.4622908622908623,0.4726918075422627
open_exec_pos_60d,6,15,100,0.1,0.6,"6,2,56,3,117",37,1.5407945768279339,0.2268483806806973,-0.6936756637177889,20800,0.5132692307692308,0.5960104672265222,1970,6133,0.44674280879864636,0.4443176259579325,10194,0.5097115950559152,0.5233585321582425,777,3076,0.4738738738738739,0.4873211963589077
open_exec_pos_60d,7,15,100,0.1,0.8,"1,301,114,5,8",86,-5.000459284002277,8.489832199788541,0.34130896970851327,20800,0.5132692307692308,0.6383587912808946,1970,6133,0.4441032148900169,0.4400782651231045,10194,0.5097115950559152,0.5293693971530989,777,3076,0.4646074646074646,0.4756176853055917
open_exec_pos_60d,8,15,200,0.05,0.6,"2,327,83,7,24",89,-2.853110092318142,5.049410968279262,0.22237648641897298,20800,0.5132692307692308,0.6014485016763077,1970,6133,0.4428849407783418,0.4381216370454916,10194,0.5097115950559152,0.552714316198018,777,3076,0.46563706563706564,0.47691807542262676
open_exec_pos_60d,9,15,200,0.05,0.8,"7,536,25,30,27",125,-2.47283037692739,4.271271797341194,0.15025885543124698,20800,0.5132692307692308,0.5985624772356185,1970,6133,0.4493824027072758,0.44855698679276046,10194,0.5097115950559152,0.5400176286797931,777,3076,0.467953667953668,0.4798439531859558
