candidate,config_id,num_leaves,min_data_in_leaf,learning_rate,feature_fraction,best_iters,final_num_boost_round,calib_coef_p,calib_coef_p2,calib_intercept,train_oof_n_events,train_oof_base_rate,train_oof_average_precision,train_oof_n_days,train_oof_n_selected,train_oof_precision_at_5_dayavg,train_oof_precision_at_5_eventavg,val_n_events,val_base_rate,val_average_precision,val_n_days,val_n_selected,val_precision_at_5_dayavg,val_precision_at_5_eventavg
open_exec_pos_10d,0,15,50,0.05,0.6,"5,1,14,14,46",16,-1.956720644260499,2.3515844740741776,0.5364191065320676,20797,0.5447420301004953,0.5698250021364032,1970,6132,0.5096954314720812,0.5212002609262884,10220,0.5493150684931507,0.5738451693037324,778,3083,0.4752142245072837,0.48102497567304575
open_exec_pos_10d,1,15,50,0.05,0.8,"1,5,12,20,46",17,0.22160022522649234,0.19455595980881524,0.013833333407277814,20797,0.5447420301004953,0.5567025258336793,1970,6132,0.5098984771573604,0.5215264187866928,10220,0.5493150684931507,0.584696074669301,778,3083,0.48318337617823476,0.49108011676938046
open_exec_pos_10d,2,15,50,0.1,0.6,"5,60,137,17,19",48,-3.790872162217027,4.074403794403245,0.9426839736187168,20797,0.5447420301004953,0.5967094198959527,1970,6132,0.5081725888324873,0.518754076973255,10220,0.5493150684931507,0.5473251973909043,778,3083,0.45824764353041986,0.4596172559195589
open_exec_pos_10d,3,15,50,0.1,0.8,"1,1,94,41,17",31,-1.8461990309627383,2.6212167311433436,0.3770837930677477,20797,0.5447420301004953,0.5881009785843836,1970,6132,0.5079695431472081,0.5184279191128506,10220,0.5493150684931507,0.5939859684306961,778,3083,0.46981576692373606,0.4742134284787545
open_exec_pos_10d,4,15,100,0.05,0.6,"6,1,6,43,61",23,-0.7667956404818045,1.459532119684069,0.1580932140269453,20797,0.5447420301004953,0.5794436638849914,1970,6132,0.5088832487309645,0.5198956294846706,10220,0.5493150684931507,0.5886753693364649,778,3083,0.481126820908312,0.4884852416477457
open_exec_pos_10d,5,15,100,0.05,0.8,"11,1,4,16,59",18,0.19313050002186313,0.24001174068128125,0.012026159240749288,20797,0.5447420301004953,0.5601619015027849,1970,6132,0.510507614213198,0.5225048923679061,10220,0.5493150684931507,0.582673878151474,778,3083,0.4798414738646102,0.486863444696724
open_exec_pos_10d,6,15,100,0.1,0.6,"6,1,4,19,9",8,0.15283719679759283,0.16846890652406915,0.05311375414029169,20797,0.5447420301004953,0.5648451402853253,1970,6132,0.5101015228426397,0.5218525766470972,10220,0.5493150684931507,0.588601572018546,778,3083,0.4829263067694945,0.49075575737917615
open_exec_pos_10d,7,15,100,0.1,0.8,"10,48,5,17,18",20,-3.004978287819954,3.2439087371638617,0.7764297990530079,20797,0.5447420301004953,0.5906742532128362,1970,6132,0.5064467005076142,0.5159817351598174,10220,0.5493150684931507,0.5455914674322669,778,3083,0.4549057412167952,0.45540058384690235
open_exec_pos_10d,8,15,200,0.05,0.6,"2,2,2,7,21",7,0.15858893919157063,0.12338644882546172,0.06024916219312237,20797,0.5447420301004953,0.5531510759532666,1970,6132,0.5074619289340102,0.5176125244618396,10220,0.5493150684931507,0.5931093643549739,778,3083,0.47855612682090837,0.4852416477457022
open_exec_pos_10d,9,15,200,0.05,0.8,"2,2,7,38,45",19,0.25065908150082117,0.28292737478826857,-0.02225915795738931,20797,0.5447420301004953,0.573502356363823,1970,6132,0.509492385786802,0.5208741030658839,10220,0.5493150684931507,0.5904348724211141,778,3083,0.48575407026563844,0.49432371067142394
open_exec_pos_10d,10,15,200,0.1,0.6,"2,4,6,7,2",4,0.35848393319946786,0.37423860654480334,-0.10242896302662545,20797,0.5447420301004953,0.5705997794113159,1970,6132,0.505228426395939,0.5140247879973907,10220,0.5493150684931507,0.5805421470093152,778,3083,0.48189802913453295,0.48945831981835874
open_exec_pos_10d,11,15,200,0.1,0.8,"2,58,5,14,21",20,-3.3547231359692984,3.5844551194487093,0.8686590931467072,20797,0.5447420301004953,0.5919359760363455,1970,6132,0.5089847715736041,0.5200587084148728,10220,0.5493150684931507,0.5635154542738421,778,3083,0.45773350471293917,0.4589685371391502
open_exec_pos_10d,12,31,50,0.05,0.6,"5,35,18,20,27",21,-5.432537830010281,6.036350548283753,1.2914136393659459,20797,0.5447420301004953,0.6099474399846675,1970,6132,0.5095939086294416,0.5210371819960861,10220,0.5493150684931507,0.5622104975874721,778,3083,0.4657026563838904,0.4690236782354849
open_exec_pos_10d,13,31,50,0.05,0.8,"2,4,78,18,54",31,-1.298207549340385,1.7710701680576229,0.34335751799460557,20797,0.5447420301004953,0.5758043059617716,1970,6132,0.5092893401015228,0.5205479452054794,10220,0.5493150684931507,0.5796579565624702,778,3083,0.47778491859468725,0.4842685695750892
open_exec_pos_10d,14,31,50,0.1,0.6,"5,52,88,16,16",35,-4.520733672194613,4.850745508232478,1.0778378620222009,20797,0.5447420301004953,0.6062133250231263,1970,6132,0.5069543147208122,0.5167971298108285,10220,0.5493150684931507,0.5312814758719886,778,3083,0.46107540702656385,0.46318520921180667
open_exec_pos_10d,15,31,50,0.1,0.8,"2,168,136,16,60",76,-1.6758062211078946,2.0801230845540033,0.4042759819557541,20797,0.5447420301004953,0.5843537427711485,1970,6132,0.5097969543147208,0.5213633398564905,10220,0.5493150684931507,0.5488194412559764,778,3083,0.4600471293916024,0.4618877716509893
open_exec_pos_10d,16,31,100,0.05,0.6,"6,30,8,64,54",32,0.31652845572421817,0.37049692097088277,-0.08406064009986894,20797,0.5447420301004953,0.5791364428704783,1970,6132,0.5084771573604061,0.5192433137638617,10220,0.5493150684931507,0.5948362643624073,778,3083,0.47804198800342756,0.48459292896529355
open_exec_pos_10d,17,31,100,0.05,0.8,"11,1,2,10,1",5,0.1660250020072782,0.23002293883224068,0.03366194756907468,20797,0.5447420301004953,0.571226935763111,1970,6132,0.5046192893401015,0.5130463144161774,10220,0.5493150684931507,0.5582374746466161,778,3083,0.4821550985432734,0.4897826792085631
open_exec_pos_10d,18,31,100,0.1,0.6,"6,1,4,19,2",6,1.1245198278473065,-0.8452701204725811,-0.15818695569443839,20797,0.5447420301004953,0.5480833587941721,1970,6132,0.5050253807106598,0.5136986301369864,10220,0.5493150684931507,0.5904013685834936,778,3083,0.4836975149957155,0.4917288355497892
open_exec_pos_10d,19,31,100,0.1,0.8,"10,1,2,7,1",4,-1.339333699997633,1.8095397743259884,0.37881887512783413,20797,0.5447420301004953,0.567644004326515,1970,6132,0.5039086294416244,0.5119047619047619,10220,0.5493150684931507,0.5608911652480564,778,3083,0.48421165381319625,0.49237755433019786
open_exec_pos_10d,20,31,200,0.05,0.6,"2,2,2,14,19",8,0.21564387973740537,0.2757764929861171,-0.010094752754914326,20797,0.5447420301004953,0.5650482000658703,1970,6132,0.5109137055837564,0.5231572080887149,10220,0.5493150684931507,0.5674731449551254,778,3083,0.47804198800342756,0.48459292896529355
open_exec_pos_10d,21,31,200,0.05,0.8,"2,2,7,33,39",17,-0.8493939823077772,1.7118413802926635,0.1385989368208873,20797,0.5447420301004953,0.587352748557766,1970,6132,0.51,0.521689497716895,10220,0.5493150684931507,0.58302478806047,778,3083,0.4772707797772065,0.4836198507946805
open_exec_pos_10d,22,31,200,0.1,0.6,"2,4,2,37,21",13,0.24014506747130868,0.23281767365964698,-0.010986739224724379,20797,0.5447420301004953,0.5655587773308123,1970,6132,0.5090862944162436,0.5202217873450751,10220,0.5493150684931507,0.6155540868369709,778,3083,0.48061268209083113,0.48783652286733703
open_exec_pos_10d,23,31,200,0.1,0.8,"2,88,5,13,62",34,-2.308599165797819,2.812502642658315,0.5444912801205036,20797,0.5447420301004953,0.5883524844724664,1970,6132,0.5117258883248731,0.5244618395303327,10220,0.5493150684931507,0.5731251570531981,778,3083,0.46467437874892886,0.46772624067466756
open_exec_pos_10d,24,63,50,0.05,0.6,"5,191,122,102,92",102,-3.5105997843600516,4.103969986430381,0.7373113708646039,20797,0.5447420301004953,0.6167480428936453,1970,6132,0.5137563451776649,0.5277234181343771,10220,0.5493150684931507,0.5441827320367592,778,3083,0.4592759211653814,0.4609146934803763
open_exec_pos_10d,25,63,50,0.05,0.8,"2,63,81,14,59",44,-5.075653460062315,5.25748418542831,1.2678564684481557,20797,0.5447420301004953,0.6100871155598399,1970,6132,0.5061421319796955,0.5154924983692107,10220,0.5493150684931507,0.53762157968048,778,3083,0.4618466152527849,0.4641582873824197
