candidate,config_id,num_leaves,min_data_in_leaf,learning_rate,feature_fraction,best_iters,final_num_boost_round,calib_coef_p,calib_coef_p2,calib_intercept,train_oof_n_events,train_oof_base_rate,train_oof_average_precision,train_oof_n_days,train_oof_n_selected,train_oof_precision_at_5_dayavg,train_oof_precision_at_5_eventavg,val_n_events,val_base_rate,val_average_precision,val_n_days,val_n_selected,val_precision_at_5_dayavg,val_precision_at_5_eventavg
cur_pos_45d,0,15,50,0.05,0.6,"25,1,3,52,21",20,1.244734122550544,1.8083706283539303,-0.8786509543409979,2655,0.5958568738229755,0.7033065622136289,335,801,0.4981094527363184,0.5006242197253433,3141,0.45367717287488063,0.471174381756145,316,931,0.40822784810126583,0.42320085929108486
cur_pos_45d,1,15,50,0.05,0.8,"8,1,2,30,35",15,1.3284260985362693,2.0473372268578056,-1.0040417651799414,2655,0.5958568738229755,0.7069447096906767,335,801,0.5016915422885572,0.5081148564294632,3141,0.45367717287488063,0.4566457228862891,316,931,0.4126582278481012,0.43071965628356607
cur_pos_45d,2,15,50,0.1,0.6,"50,1,3,4,5",13,1.0980981773547662,1.3872541272102248,-0.6657005673096257,2655,0.5958568738229755,0.6797546432581003,335,801,0.4999004975124378,0.5043695380774033,3141,0.45367717287488063,0.4646026400353802,316,931,0.4075949367088607,0.4221267454350161
cur_pos_45d,3,15,50,0.1,0.8,"44,1,1,3,13",12,1.9967557227366304,1.4037256063142822,-1.1552959299777756,2655,0.5958568738229755,0.6961894009315374,335,801,0.500497512437811,0.5056179775280899,3141,0.45367717287488063,0.49143832424250194,316,931,0.40126582278481016,0.4113856068743287
cur_pos_45d,4,15,100,0.05,0.6,"1,1,13,16,19",10,-0.08476971257487205,1.6086272965307475,-0.04348125478200124,2655,0.5958568738229755,0.6665417195562677,335,801,0.4933333333333333,0.49063670411985016,3141,0.45367717287488063,0.47064449472158165,316,931,0.4101265822784811,0.4264232008592911
cur_pos_45d,5,15,100,0.05,0.8,"1,1,8,15,1",5,-1.3970365130719662,-0.07636285644800009,1.19534954167466,2655,0.5958568738229755,0.6413427333133799,335,801,0.49512437810945276,0.4943820224719101,3141,0.45367717287488063,0.4250183185466987,316,931,0.3924050632911392,0.3963480128893663
cur_pos_45d,6,15,100,0.1,0.6,"1,1,11,14,18",9,0.906912221158061,1.0845608310791879,-0.3825075464969787,2655,0.5958568738229755,0.6483144793365505,335,801,0.5064676616915423,0.5181023720349563,3141,0.45367717287488063,0.4303329010777748,316,931,0.4101265822784811,0.4264232008592911
cur_pos_45d,7,15,100,0.1,0.8,"1,1,4,13,1",4,-0.48220962564799746,0.6369561553237043,0.4555332563911891,2655,0.5958568738229755,0.6518111919149573,335,801,0.5028855721393036,0.5106117353308365,3141,0.45367717287488063,0.5004198739937593,316,931,0.41392405063291143,0.43286788399570353
cur_pos_45d,8,15,200,0.05,0.6,"1,1,1,6,2",2,-0.6792448377378107,0.4265048044305115,0.6359434557411324,2655,0.5958568738229755,0.6289165490180597,335,801,0.500497512437811,0.5056179775280899,3141,0.45367717287488063,0.43881861100938097,316,931,0.4012658227848101,0.4113856068743287
cur_pos_45d,9,15,200,0.05,0.8,"1,1,18,87,15",24,-1.7152383957225898,3.2663778451407453,0.28076025824538725,2655,0.5958568738229755,0.6908495796890248,335,801,0.500497512437811,0.5056179775280899,3141,0.45367717287488063,0.4301693989283468,316,931,0.40189873417721517,0.41245972073039744
cur_pos_45d,10,15,200,0.1,0.6,"1,1,1,46,1",10,-0.725601078399951,2.3137333422601385,-0.007566222830845212,2655,0.5958568738229755,0.6733183088097698,335,801,0.4987064676616915,0.50187265917603,3141,0.45367717287488063,0.4425310891784205,316,931,0.40632911392405063,0.41997851772287864
cur_pos_45d,11,15,200,0.1,0.8,"1,1,1,5,19",5,1.7522473351272114,2.55069038704798,-1.2912784161966797,2655,0.5958568738229755,0.6863828111977881,335,801,0.49751243781094534,0.4993757802746567,3141,0.45367717287488063,0.4572624640003542,316,931,0.40632911392405063,0.41997851772287864
cur_pos_45d,12,31,50,0.05,0.6,"25,1,3,33,18",16,1.7909621850719872,1.9414357940748574,-1.1939157207121653,2655,0.5958568738229755,0.7126146517272933,335,801,0.501094527363184,0.5068664169787765,3141,0.45367717287488063,0.46518676705429646,316,931,0.40822784810126583,0.42320085929108486
cur_pos_45d,13,31,50,0.05,0.8,"8,1,2,4,28",9,1.2985291082672135,1.7548345422798708,-0.8828672846026837,2655,0.5958568738229755,0.6962034586102521,335,801,0.4987064676616915,0.50187265917603,3141,0.45367717287488063,0.43712033976578035,316,931,0.4,0.4092373791621912
cur_pos_45d,14,31,50,0.1,0.6,"50,1,3,4,3",12,0.8472759725610468,1.0456501717007438,-0.43051025874939935,2655,0.5958568738229755,0.6684054382503823,335,801,0.500497512437811,0.5056179775280899,3141,0.45367717287488063,0.4923466878761926,316,931,0.4056962025316455,0.4189044038668099
cur_pos_45d,15,31,50,0.1,0.8,"44,1,1,5,23",15,1.9418681162466542,0.9607763125289253,-0.999112280008975,2655,0.5958568738229755,0.6859266031318128,335,801,0.4987064676616915,0.50187265917603,3141,0.45367717287488063,0.46153349341536476,316,931,0.4050632911392405,0.4178302900107411
cur_pos_45d,16,31,100,0.05,0.6,"1,1,13,16,19",10,-0.08476931677109115,1.6086278303002222,-0.04348160147034275,2655,0.5958568738229755,0.6665423673771964,335,801,0.4933333333333333,0.49063670411985016,3141,0.45367717287488063,0.4792106946447676,316,931,0.410126582278481,0.4264232008592911
cur_pos_45d,17,31,100,0.05,0.8,"1,1,8,15,1",5,-1.3970365130719662,-0.07636285644800009,1.19534954167466,2655,0.5958568738229755,0.6413427333133799,335,801,0.49512437810945276,0.4943820224719101,3141,0.45367717287488063,0.42498167514029794,316,931,0.3930379746835443,0.39742212674543503
cur_pos_45d,18,31,100,0.1,0.6,"1,1,11,14,18",9,0.9079675196590594,1.0861112116974987,-0.3834793344481475,2655,0.5958568738229755,0.6483594694212904,335,801,0.5064676616915423,0.5181023720349563,3141,0.45367717287488063,0.43207689987188713,316,931,0.4056962025316456,0.4189044038668099
cur_pos_45d,19,31,100,0.1,0.8,"1,1,4,13,1",4,-0.48220962564799746,0.6369561553237043,0.4555332563911891,2655,0.5958568738229755,0.6518111919149573,335,801,0.5028855721393036,0.5106117353308365,3141,0.45367717287488063,0.5031546095919723,316,931,0.41392405063291143,0.43286788399570353
cur_pos_45d,20,31,200,0.05,0.6,"1,1,1,6,2",2,-0.6792448377378107,0.4265048044305115,0.6359434557411324,2655,0.5958568738229755,0.6289165490180597,335,801,0.500497512437811,0.5056179775280899,3141,0.45367717287488063,0.43881861100938097,316,931,0.4012658227848101,0.4113856068743287
cur_pos_45d,21,31,200,0.05,0.8,"1,1,18,87,15",24,-1.7152383957225898,3.2663778451407453,0.28076025824538725,2655,0.5958568738229755,0.6908495796890248,335,801,0.500497512437811,0.5056179775280899,3141,0.45367717287488063,0.4301693989283468,316,931,0.40189873417721517,0.41245972073039744
cur_pos_45d,22,31,200,0.1,0.6,"1,1,1,46,1",10,-0.725601078399951,2.3137333422601385,-0.007566222830845212,2655,0.5958568738229755,0.6733183088097698,335,801,0.4987064676616915,0.50187265917603,3141,0.45367717287488063,0.4425310891784205,316,931,0.40632911392405063,0.41997851772287864
cur_pos_45d,23,31,200,0.1,0.8,"1,1,1,5,19",5,1.7522473351272114,2.55069038704798,-1.2912784161966797,2655,0.5958568738229755,0.6863828111977881,335,801,0.49751243781094534,0.4993757802746567,3141,0.45367717287488063,0.4572624640003542,316,931,0.40632911392405063,0.41997851772287864
cur_pos_45d,24,63,50,0.05,0.6,"25,1,3,33,18",16,1.7909621850719872,1.9414357940748574,-1.1939157207121653,2655,0.5958568738229755,0.7126146517272933,335,801,0.501094527363184,0.5068664169787765,3141,0.45367717287488063,0.46653448835014655,316,931,0.4107594936708861,0.42749731471535984
cur_pos_45d,25,63,50,0.05,0.8,"8,1,2,4,28",9,1.2985286542809191,1.754833904472551,-0.8828668479599379,2655,0.5958568738229755,0.6962034586102521,335,801,0.4987064676616915,0.50187265917603,3141,0.45367717287488063,0.4364396834751609,316,931,0.4044303797468355,0.4167561761546724
cur_pos_45d,26,63,50,0.1,0.6,"50,1,3,4,3",12,0.8472759725610468,1.0456501717007438,-0.43051025874939935,2655,0.5958568738229755,0.6684054382503823,335,801,0.500497512437811,0.5056179775280899,3141,0.45367717287488063,0.4905835047530964,316,931,0.410126582278481,0.4264232008592911
cur_pos_45d,27,63,50,0.1,0.8,"44,1,1,5,23",15,1.9418763488212647,0.9607914139202353,-0.9991206109285322,2655,0.5958568738229755,0.6859273709762872,335,801,0.4987064676616915,0.50187265917603,3141,0.45367717287488063,0.46702518350099803,316,931,0.4069620253164557,0.42105263157894735
cur_pos_45d,28,63,100,0.05,0.6,"1,1,13,16,19",10,-0.08476931677109115,1.6086278303002222,-0.04348160147034275,2655,0.5958568738229755,0.6665423673771964,335,801,0.4933333333333333,0.49063670411985016,3141,0.45367717287488063,0.4792106946447676,316,931,0.410126582278481,0.4264232008592911
cur_pos_45d,29,63,100,0.05,0.8,"1,1,8,15,1",5,-1.3970365130719662,-0.07636285644800009,1.19534954167466,2655,0.5958568738229755,0.6413427333133799,335,801,0.49512437810945276,0.4943820224719101,3141,0.45367717287488063,0.42498167514029794,316,931,0.3930379746835443,0.39742212674543503
cur_pos_45d,30,63,100,0.1,0.6,"1,1,11,14,18",9,0.9079675196590594,1.0861112116974987,-0.3834793344481475,2655,0.5958568738229755,0.6483594694212904,335,801,0.5064676616915423,0.5181023720349563,3141,0.45367717287488063,0.43207689987188713,316,931,0.4056962025316456,0.4189044038668099
cur_pos_45d,31,63,100,0.1,0.8,"1,1,4,13,1",4,-0.48220962564799746,0.6369561553237043,0.4555332563911891,2655,0.5958568738229755,0.6518111919149573,335,801,0.5028855721393036,0.5106117353308365,3141,0.45367717287488063,0.5031546095919723,316,931,0.41392405063291143,0.43286788399570353
cur_pos_45d,32,63,200,0.05,0.6,"1,1,1,6,2",2,-0.6792448377378107,0.4265048044305115,0.6359434557411324,2655,0.5958568738229755,0.6289165490180597,335,801,0.500497512437811,0.5056179775280899,3141,0.45367717287488063,0.43881861100938097,316,931,0.4012658227848101,0.4113856068743287
cur_pos_45d,33,63,200,0.05,0.8,"1,1,18,87,15",24,-1.7152383957225898,3.2663778451407453,0.28076025824538725,2655,0.5958568738229755,0.6908495796890248,335,801,0.500497512437811,0.5056179775280899,3141,0.45367717287488063,0.4301693989283468,316,931,0.40189873417721517,0.41245972073039744
cur_pos_45d,34,63,200,0.1,0.6,"1,1,1,46,1",10,-0.725601078399951,2.3137333422601385,-0.007566222830845212,2655,0.5958568738229755,0.6733183088097698,335,801,0.4987064676616915,0.50187265917603,3141,0.45367717287488063,0.4425310891784205,316,931,0.40632911392405063,0.41997851772287864
cur_pos_45d,35,63,200,0.1,0.8,"1,1,1,5,19",5,1.7522473351272114,2.55069038704798,-1.2912784161966797,2655,0.5958568738229755,0.6863828111977881,335,801,0.49751243781094534,0.4993757802746567,3141,0.45367717287488063,0.4572624640003542,316,931,0.40632911392405063,0.41997851772287864
