candidate,config_id,num_leaves,min_data_in_leaf,learning_rate,feature_fraction,best_iters,final_num_boost_round,calib_coef_p,calib_coef_p2,calib_intercept,train_oof_n_events,train_oof_base_rate,train_oof_average_precision,train_oof_n_days,train_oof_n_selected,train_oof_precision_at_5_dayavg,train_oof_precision_at_5_eventavg,val_n_events,val_base_rate,val_average_precision,val_n_days,val_n_selected,val_precision_at_5_dayavg,val_precision_at_5_eventavg
cur_pos_45d,0,15,50,0.05,0.6,"19,5,154,4,41",45,1.504221620493898,0.16824022408438238,-0.5763571339076471,20787,0.533458411507192,0.6164814376183969,1970,6129,0.4600169204737733,0.4589655735030184,10202,0.5177416192903352,0.4988996692837468,777,3079,0.47814242814242813,0.49626502111075027
cur_pos_45d,1,15,50,0.05,0.8,"19,30,150,3,85",57,0.44355734114043016,0.4502837435131624,-0.13956519284788146,20787,0.533458411507192,0.604547641922327,1970,6129,0.4618443316412859,0.46190243106542667,10202,0.5177416192903352,0.503558827083705,777,3079,0.48406263406263406,0.5037349788892498
cur_pos_45d,2,15,50,0.1,0.6,"10,5,27,4,24",14,1.2122517843843499,0.17237775047397963,-0.43399541848642714,20787,0.533458411507192,0.5970479580877155,1970,6129,0.4576818950930626,0.4552129221732746,10202,0.5177416192903352,0.47210621887069565,777,3079,0.4699056199056199,0.48587203637544657
cur_pos_45d,3,15,50,0.1,0.8,"3,27,39,5,20",19,-0.9353392528419511,2.1472394276647533,0.060508323528124054,20787,0.533458411507192,0.612892212455094,1970,6129,0.45524534686971235,0.4512971120900636,10202,0.5177416192903352,0.512141823702259,777,3079,0.4717074217074217,0.48814550178629423
cur_pos_45d,4,15,100,0.05,0.6,"8,24,104,7,148",58,1.364188311966541,-0.3307365995061383,-0.35427191123170765,20787,0.533458411507192,0.5943183968763995,1970,6129,0.46052453468697124,0.45978136727035407,10202,0.5177416192903352,0.5033442759051843,777,3079,0.48406263406263406,0.5037349788892498
cur_pos_45d,5,15,100,0.05,0.8,"1,36,217,51,49",71,-1.4555901542329752,2.4627392980016727,0.19504554613098019,20787,0.533458411507192,0.6008478889684594,1970,6129,0.45778341793570215,0.4553760809267417,10202,0.5177416192903352,0.5063438029073937,777,3079,0.4827756327756328,0.5021110750243586
cur_pos_45d,6,15,100,0.1,0.6,"6,12,153,22,13",41,-2.3252066122442656,3.739732453232309,0.3087090825822827,20787,0.533458411507192,0.6000215682985914,1970,6129,0.45717428087986467,0.454397128405939,10202,0.5177416192903352,0.51093839920336,777,3079,0.48045903045903054,0.4991880480675544
cur_pos_45d,7,15,100,0.1,0.8,"2,12,63,20,25",24,-2.0531035325980653,3.008939336846039,0.3264843229707229,20787,0.533458411507192,0.6001027591671471,1970,6129,0.45544839255499153,0.45162342959699786,10202,0.5177416192903352,0.5021902948891237,777,3079,0.47222222222222215,0.48879506333225076
cur_pos_45d,8,15,200,0.05,0.6,"3,31,71,53,35",39,-4.347336935857739,6.28039596984309,0.5748482110572645,20787,0.533458411507192,0.6411595902662135,1970,6129,0.45666666666666667,0.45358133463860334,10202,0.5177416192903352,0.49714413674578317,777,3079,0.4732518232518233,0.4900941864241637
cur_pos_45d,9,15,200,0.05,0.8,"20,11,119,41,32",45,-2.084849891841535,3.4134039792871143,0.2557978252286039,20787,0.533458411507192,0.6093656513434964,1970,6129,0.4530118443316413,0.4477076195137869,10202,0.5177416192903352,0.4952526479985649,777,3079,0.47479622479622474,0.49204287106203315
cur_pos_45d,10,15,200,0.1,0.6,"5,18,60,14,25",24,-2.41527862549185,4.077993513684023,0.24396280863898884,20787,0.533458411507192,0.6360470823771144,1970,6129,0.4526057529610829,0.44705498449991843,10202,0.5177416192903352,0.5165743983200141,777,3079,0.4765980265980266,0.4943163364728808
