candidate,config_id,num_leaves,min_data_in_leaf,learning_rate,feature_fraction,best_iters,final_num_boost_round,calib_coef_p,calib_coef_p2,calib_intercept,train_oof_n_events,train_oof_base_rate,train_oof_average_precision,train_oof_n_days,train_oof_n_selected,train_oof_precision_at_5_dayavg,train_oof_precision_at_5_eventavg,val_n_events,val_base_rate,val_average_precision,val_n_days,val_n_selected,val_precision_at_5_dayavg,val_precision_at_5_eventavg
cur_pos_60d,0,15,50,0.05,0.6,"5,11,160,73,23",54,-0.583083157965934,1.6036739055504927,-0.17744288451681034,2655,0.4839924670433145,0.5498820547433958,335,801,0.49194029850746274,0.5043695380774033,3138,0.4872530274059911,0.5514668220896807,316,931,0.42505274261603376,0.44253490870032225
cur_pos_60d,1,15,50,0.05,0.8,"4,7,9,83,3",21,0.6983606555092245,0.8775863758843786,-0.6213273354943273,2655,0.4839924670433145,0.5434355445569504,335,801,0.48776119402985074,0.49563046192259674,3138,0.4872530274059911,0.5341813212957218,316,931,0.42252109704641344,0.43823845327604727
cur_pos_60d,2,15,50,0.1,0.6,"5,23,175,24,20",49,-0.9342350952097014,2.041023324458969,-0.1547535547461982,2655,0.4839924670433145,0.556260456499851,335,801,0.4949253731343284,0.5106117353308365,3138,0.4872530274059911,0.5599556552262955,316,931,0.42252109704641355,0.43823845327604727
cur_pos_60d,3,15,50,0.1,0.8,"4,1,14,3,5",5,0.9535667845429865,1.5859762163881537,-0.9138460790781165,2655,0.4839924670433145,0.5564308301407148,335,801,0.48656716417910445,0.49313358302122345,3138,0.4872530274059911,0.5050293111224932,316,931,0.41935654008438816,0.43286788399570353
cur_pos_60d,4,15,100,0.05,0.6,"1,114,12,9,11",29,0.501402783175762,-0.8728150941001726,-0.09461802646996818,2655,0.4839924670433145,0.49621148881323596,335,801,0.4722388059701493,0.4631710362047441,3138,0.4872530274059911,0.4384827648880225,316,931,0.3965717299578059,0.3941997851772288
cur_pos_60d,5,15,100,0.05,0.8,"1,33,14,10,21",16,0.5425190603073163,-1.0249749156629164,-0.0764200311894234,2655,0.4839924670433145,0.49207952684200224,335,801,0.46985074626865675,0.4581772784019975,3138,0.4872530274059911,0.4483520950690916,316,931,0.4041666666666667,0.4070891514500537
cur_pos_60d,6,15,100,0.1,0.6,"1,105,14,23,2",29,0.9065137580324064,-1.5425461145752823,-0.13883092012908374,2655,0.4839924670433145,0.5038937679214148,335,801,0.4728358208955224,0.46441947565543074,3138,0.4872530274059911,0.4446193178759392,316,931,0.40036919831223633,0.40064446831364126
cur_pos_60d,7,15,100,0.1,0.8,"1,12,55,5,6",16,-0.16858521412692054,0.5615505534305762,-0.12042584248024495,2655,0.4839924670433145,0.5155075201217911,335,801,0.484776119402985,0.4893882646691635,3138,0.4872530274059911,0.5345460216918616,316,931,0.4212552742616034,0.43609022556390975
cur_pos_60d,8,15,200,0.05,0.6,"1,1,45,8,13",14,0.7249549537933944,0.7834111848413796,-0.6218969405001592,2655,0.4839924670433145,0.5088772289392296,335,801,0.4794029850746269,0.4781523096129838,3138,0.4872530274059911,0.5067624085981788,316,931,0.41619198312236283,0.42749731471535984
cur_pos_60d,9,15,200,0.05,0.8,"1,1,43,10,24",16,0.4749582468988412,0.5025422611504221,-0.41722746969816055,2655,0.4839924670433145,0.5057178472059096,335,801,0.4829850746268657,0.48564294631710364,3138,0.4872530274059911,0.527643369608279,316,931,0.41745780590717296,0.4296455424274973
